,Review_text,Nouns
5437,Good phone,phone
5438,Call logging network issues faced,"call,logging,network,issue"
5439,Best value money can get you.,"value,money"
5440,"Excellent phone at this price range, front camera is a fixed focus camera because of which while capturing group photos persons in back rows are seen blurred, other than that phone is awesome with great features, excellent rear camera which captures great pictures with awesome clarify and portrait mode is an another great feature.","phone,price,range,front,camera,focu,camera,group,photo,person,back,row,phone,feature,rear,camera,picture,clarify,portrait,mode,feature"
5441,Awesome phone...inhand feel is grt and superb picture quality.. delivery was fast by Amazon..Good service.,"phone,picture,quality,delivery,service"
5442,Great phone with great colours.. its fast and the battery is decent,"phone,colour,battery"
5443,Excellent phone at a wonderful price. Best phone used till now. Easy and the best part the speed,"phone,price,phone,part,speed"
5444,Very fast charging,charging
5445,Never settle. No comments .. just go for it,comment
5446,Camera,camera
5447,Super picture quality.. very nice mobile,"picture,quality,mobile"
5448,Jio Sim r not supporting in my phone plz help,phone
5449,Superb i like it,
5450,Quality,quality
5451,Best,
5452,Like,
5453,Excellent!!!,
5454,Overall is good . I would suggest to buy if you are really looking for a premium phone with 30 k budget.,"phone,k,budget"
5455,Ultimate Flagship Killer ❤️❤️,
5456,Battery is gud but not best I'm expecting battery to loose quickly as Mobile gets older.,"battery,battery,mobile"
5457,Excellent,
5458,It is good mobile,
5459,Good,
5460,Awesome phone you can ever have.,phone
5461,"Good battery life, awesome camera. Overall the awesomest experience","battery,life,camera,experience"
5462,worth value,value
5463,It's good phone,phone
5464,"Very good product, the speed is add promised.","product,speed"
5465,Awesome phone,phone
5466,Picture quality is very poor,"picture,quality"
5467,"I need the phone !!
You are wasting my time!","phone,time"
5468,Look is not gud,
5469,"Butter smooth performance with good look and good (not great) battery life.camera is very good but sometimes it's  not that great.Display is verygood.  Build quality is awesome.
Camera 8/10
Performance10/10
Display 8/10
Build quality 9/10
Look 9/10","butter,performance,look,battery,verygood,quality,camera,quality"
5470,One plus 6 is simply awesome!!!!,
5471,Battery backup is bad,"battery,backup"
5472,Samsung mobile is better than OnePlus 6,mobile
5473,So nice product,product
5474,The speed is too fast. Picture quality is very good. Loved it!,"speed,picture,quality"
5475,"Camera picture quality nice.
Battery life super.
performance super.","camera,picture,quality,battery,life,super,performance,super"
5476,Nice very nice,
5477,Good,
5478,"Best smartphone under 35000. Speedy performance,Great display,Good battery life","smartphone,performance,display,battery,life"
5479,Good one,
5480,Mobile is super fast as company promised. Best phone if you are planning for Android phones.,"mobile,company,phone,phone"
5481,Good phone.,phone
5482,"Picture quality and sound quality is very good. Look is also awesome. When you purchase this one, you will not think of other mobile. Dash charging one of the plus point. But battery life is not that much good, gets drain quickly. One plus should work on this more to sustain in the market with this price range. Overall experience is good.","picture,quality,quality,one,mobile,point,battery,life,drain,plu,market,price,range,experience"
5483,All is well but battery power is not stronger,"battery,power"
5484,Well overall the phone is fantastic...camera quality is good but it not on par with S9 or pixels...bottom firing speaker is decent...the point where it scores highest is its software...butter smooth OS with latest updates and it also have very premium and cool build.,"phone,camera,quality,par,pixel,firing,speaker,point,software,butter,o,update,build"
5485,worth buying!!!,buying
5486,Worth to buy..!!,
5487,Awesome battery backup..,"battery,backup"
5488,"No heating issue, Longer battery life bt camera not very good According to this price range.... just say good","heating,issue,battery,life,camera,price,range"
5489,Over all very good product,product
5490,Gud one,
5491,Average quality mobile,"quality,mobile"
5492,Very good,
5493,Nice,
5494,Grt value for money,"value,money"
5495,Awesome phone,phone
5496,excellent,
5497,"Really an awesome phone with durable battery.
Camera quality is superb and speed is fast.","phone,battery,camera,quality,speed"
5498,Fasteat phone I have used ever. Excellent camera n picture quality.,"fasteat,phone,camera,picture,quality"
5499,Best smartphone in my life...,"smartphone,life"
5500,Great phone,phone
5501,Excellent,
5502,Its a beast all in all. Literally really very fast. Thanks to its stock like UI and SD 845.,"beast,thank,stock"
5503,Totally worthy enough to purchase.Thanks to Amazon for quick delivery,"thank,delivery"
5504,One plus is best phone,"plu,phone"
5505,Doesn't need much writing. It's a oppo product. You still have more choices as well. But best phone for Android premium phone. Moved out from iPhone due to it's high pricing. Mobile is any day an depreciating product so think before you invest.,"writing,oppo,product,choice,phone,premium,phone,pricing,mobile,day,depreciating,product"
5506,Amazing picture quality and a very decent sound out put,"picture,quality,sound,put"
5507,"Having great experience. M loving it!👌
Battery life is great!","experience,m,battery,life"
5508,"Excellent profuct, fast and easy to handle, fast charging and long battery life. One thing that feels us missing is unavailability of Headphone.","profuct,charging,battery,life,thing,unavailability"
5509,Excellent phone,phone
5510,Superb,
5511,Super phone,phone
5512,Overall satisfied with the product,product
5513,The best one,
5514,No I am happy to sell one plus 6,
5515,Super one plus 6,
5516,Great product... For overall use...,"product,use"
5517,Really satisfied with it.,
5518,"Best Android phone.. this is the 3rd one plus device I ordered.. 1 of one plus 5T, 2 of one plus 6 ( 1 midnight Black and 1 red) .. amazing is an understatement.","phone,device,t,midnight,red,understatement"
5519,Awesome,
5520,The phone best interest phone in it's category,"phone,interest,phone,category"
5521,No doubt oneplus makes perfect smartphones in these price range. But i am very much sure that they can improve alot and stick to this price range only so that everyone can taste ONEPLUS.,"oneplu,smartphone,price,range,alot,price,range,everyone,oneplu"
5522,"The battery is not bad but I think they could improroved it little bit
sound quality isn’t good as one plus promising
camera quality is average
Worth buying in amazon sale for 27 k","battery,bit,quality,camera,quality,amazon,sale"
5523,It's a beast..,beast
5524,The phone is best in this segment.the camera quality is just awesome.go for it.,"phone,camera,quality"
5525,Very good mobile best in it's class no lag,"mobile,clas,lag"
5526,"Too good phone
Must buy",phone
5527,Excellent,
5528,"Pic qulaty is great
Sound as season
Battery super will 24hr for short time users...","qulaty,sound,season,super,time,user"
5529,It is very good phone,phone
5530,"Camera display Battery life all r awesome
Dash charge is sooo cool
Fall in love with one plus.
best phone Ever....","camera,display,life,charge,fall,love,plu,phone"
5531,"Facing WiFi connection issue with device
Trying to contact with amazing customer executive but they were not ready to replace my phone.
Totally terrible purchase experience🤨🤨
I just feel that I have wasted my 35buck on this phone","connection,issue,device,customer,executive,phone,purchase,experience,phone"
5532,Nice phone,phone
5533,Ok,
5534,Awesome,
5535,Camera and speakers could have been better.,"camera,speaker"
5536,Useless,
5537,Very good mobile phone in it range,phone
5538,"Despite the fact that it has a good picture quality and great battery life , the Slow-mo quality is too bad... don’t go for this","fact,picture,quality,battery,life,mo,quality"
